Nome,Edicao,Preco
Cortador Alado / Winged Cleaver ,(#SS03-PTB05) / (#SS03-ENB05),N.D
Corte da Espada Silenciosa / Silent Sword Slash ,(#DPRP-PT004) / (#DPRP-EN004),N.D
Corte Dimensional / Dimension Slice ,(#BPW2-PT094) / (#BPW2-EN094),N.D
Corte Dimensional / Dimension Slice ,(#GAOV-PT076) / (#GAOV-EN076),N.D
Corte Dimensional / Dimension Slice ,(#WGRT-PT094) / (#WGRT-EN094),N.D
Corte do Carma / Karma Cut ,(#DR04-PT173) / (#DR04-EN173),N.D
Corte do Carma / Karma Cut ,(#DT05-PT100) / (#DT05-EN100),N.D
Corte do Carma / Karma Cut ,(#PGL2-PT067) / (#PGL2-EN067),N.D
Corte do Carma / Karma Cut ,(#SDDE-PT034) / (#SDDE-EN034),N.D
Corte do Carma / Karma Cut ,(#SOI-PT053) / (#SOI-EN053),N.D
Corte Tsukumo / Tsukumo Slash ,(#PGL3-PT013) / (#PGL3-EN013),N.D
Cortina de Bloqueio / Blockout Curtain ,(#RIRA-PT065) / (#RIRA-EN065),N.D
ortina de Mago Negro / Dark Magic Curtain ,(#LCYW-PT079) / (#LCYW-EN079),N.D
Cortina de Mago Negro / Dark Magic Curtain ,(#LEDD-PTA14) / (#LEDD-ENA14),N.D
Cortina de Mago Negro / Dark Magic Curtain ,(#PP01-PT008) / (#PP01-EN008),N.D
Cortina de Mago Negro / Dark Magic Curtain ,(#SDMY-PT027) / (#SDMY-EN027),"1,00"
Cortina de Mago Negro / Dark Magic Curtain ,(#YGLD-PTB18) / (#YGLD-ENB18),N.D
Cortina de Mago Negro / Dark Magic Curtain ,(#YGLD-PTB18) / (#YGLD-ENB18),N.D
Cortina de Mago Negro / Dark Magic Curtain ,(#YGLD-PTB18) / (#YGLD-ENB18),N.D
Cortina de Mago Negro / Dark Magic Curtain ,(#YGLD-PTB18) / (#YGLD-ENB18),N.D
Corvo Bujingi / Bujingi Crow ,(#MP14-PT145) / (#MP14-EN145),N.D
Corvo Bujingi / Bujingi Crow ,(#SHSP-PT023) / (#SHSP-EN023),N.D
Corvo Cauda de Chicote / Whiptail Crow ,(#SBLS-PT002) / (#SBLS-EN002),N.D
Corvo Cauda de Chicote / Whiptail Crow ,(#SRL-027) / (#SRL-027),N.D
Corvo da Garra Negra / Caligo Claw Crow ,(#YS13-PT008) / (#YS13-EN008),N.D
Corvo Delta - Anti Reversão / Delta Crow - Anti Reverse ,(#DL17-PT019) / (#DL17-EN019),N.D
Corvo Delta - Anti Reversão / Delta Crow - Anti Reverse ,(#DP11-PT022) / (#DP11-EN022),N.D
orvo Delta - Anti Reversão / Delta Crow - Anti Reverse ,(#LC5D-PT140) / (#LC5D-EN140),N.D
Corvo Delta - Anti Reversão / Delta Crow - Anti Reverse ,(#LED3-PT033) / (#LED3-EN033),N.D
Corvo Delta - Anti Reversão / Delta Crow - Anti Reverse ,(#RGBT-PT068) / (#RGBT-EN068),N.D
orvo Majespectro - Yata / Majespecter Crow - Yata ,(#DOCS-PT027) / (#DOCS-EN027),"0,60"
Corvo Majespectro - Yata / Majespecter Crow - Yata ,(#MP16-PT127) / (#MP16-EN127),N.D
Corvo Mitológico / Fabled Raven ,(#BP01-PT205) / (#BP01-EN205),N.D
Corvo Mitológico / Fabled Raven ,(#DREV-PT091) / (#DREV-EN091),N.D
Corvo Mitológico / Fabled Raven ,(#DT07-PT012) / (#DT07-EN012),N.D
Corvo Mitológico / Fabled Raven ,(#SDLI-PT020) / (#SDLI-EN020),N.D
Corvo Ritual / Ritual Raven ,(#OP08-PT014) / (#OP08-EN014),N.D
Corvo Ritual (#TAEV-PT035 / Ritual Raven (#TAEV-EN035 ,) / ),N.D
osmic Fortress Gol'gar ,(#CRMS-EN044),N.D
Cosmic Horror Gangi'el ,(#POTD-EN029),N.D
ostas Negras / Blackback ,(#LC5D-PT143) / (#LC5D-EN143),N.D
Costas Negras / Blackback ,(#STBL-PT065) / (#STBL-EN065),N.D
Coston em Dobro / Double Coston ,(#AST-078) / (#AST-078),N.D
oston em Dobro / Double Coston ,(#CP05-PT014) / (#CP05-EN014),N.D
Coston em Dobro / Double Coston ,(#DR2-PT191) / (#DR2-EN191),N.D
Coston em Dobro / Double Coston ,(#GLD5-PT015) / (#GLD5-EN015),N.D
Coston em Dobro / Double Coston ,(#SD2-PT011) / (#SD2-EN011),N.D
Coston em Dobro / Double Coston ,(#SS01-PTA07) / (#SS01-ENA07),N.D
Coston em Dobro / Double Coston ,(#YSYR-PT016) / (#YSYR-EN016),N.D
Counselor Lily ,(#TDGS-EN081),N.D
ounter Cleaner ,(#CDIP-EN041),N.D
ounter Counter ,(#CP07-EN020),N.D
Counter Counter ,(#TAEV-EN080),N.D
Counter Gem (Updated from: Crystal Counter) ,(#DP07-EN024a),N.D
ounterforce ,(#ORCS-EN064),N.D
ourt of Justice ,(#LC02-EN013),N.D
ouse Dragunidade / Dragunity Couse ,(#CYHO-PT017) / (#CYHO-EN017),N.D
Couse Dragunidade / Dragunity Couse ,(#MP19-PT088) / (#MP19-EN088),N.D
Covil das Trevas / Lair of Darkness ,(#SR06-PT022) / (#SR06-EN022),N.D
Cowboy Gagaga / Gagaga Cowboy ,(#ABYR-PT041) / (#ABYR-EN041),N.D
Cowboy Gagaga / Gagaga Cowboy ,(#AP05-PT002) / (#AP05-EN002),N.D
Cowboy Gagaga / Gagaga Cowboy ,(#BP03-PT123) / (#BP03-EN123),N.D
owboy Gagaga / Gagaga Cowboy ,(#CT10-PT010) / (#CT10-EN010),N.D
Cowboy Gagaga / Gagaga Cowboy ,(#PGL3-PT067) / (#PGL3-EN067),N.D
Cowboy Gagaga / Gagaga Cowboy ,(#WIRA-PT043) / (#WIRA-EN043),N.D
Crab Turtle ,(#SRL-069),N.D
rack de Tempestade de Ar / Air Cracking Storm ,(#COTD-PT055) / (#COTD-EN055),N.D
Crack de Tempestade de Ar / Air Cracking Storm ,(#MP18-PT071) / (#MP18-EN071),N.D
Crack de Tempestade de Ar / Air Cracking Storm ,(#SP18-PT042) / (#SP18-EN042),N.D
Cracking ,(#GENF-EN052),N.D
Cranium Fish ,(#TAEV-EN083),N.D
Crashbug Road ,(#GENF-EN050),N.D
Crashbug X ,(#GENF-EN009),N.D
Crashbug Y ,(#GENF-EN010),N.D
Crashbug Z ,(#GENF-EN011),N.D
reation Resonator ,(#LC5D-EN065),N.D
Creation Resonator ,(#STBL-EN013),N.D
Creature Seizure ,(#TAEV-EN058),N.D
Creepy Coney ,(#PHSW-EN036),N.D
Crescendo Orcust / Orcust Crescendo ,(#DANE-PT074) / (#DANE-EN074),N.D
Crevice Into the Different Dimension ,(#TSHD-EN078),N.D
riação da Fazticeira / Witchcrafter Creation ,(#INCH-PT020) / (#INCH-EN020),N.D
Criação Yang Zing / Yang Zing Creation ,(#DUEA-PT074) / (#DUEA-EN074),N.D
Criação Yang Zing / Yang Zing Creation ,(#MP15-PT116) / (#MP15-EN116),N.D
Criado de Combate dos Travesso-Guris / Prank-Kids Battle Butler ,(#HISU-PT019) / (#HISU-EN019),N.D
Criado Vampiro / Vampire Retainer ,(#DASA-PT002) / (#DASA-EN002),N.D
Criado Vampiro / Vampire Retainer ,(#MP19-PT234) / (#MP19-EN234),N.D
"Crialtar, o Criador Diabretiço / Crealtar, the Impcantation Originator ",(#DANE-PT029) / (#DANE-EN029),N.D
Criança Absorvedora do Céu / Absorbing Kid from the Sky ,(#AST-072) / (#AST-072),N.D
Criança Absorvedora do Céu / Absorbing Kid from the Sky ,(#DR2-PT185) / (#DR2-EN185),N.D
Criança Gagaga / Gagaga Child ,(#YS13-PT006) / (#YS13-EN006),N.D
Criaquímica Carbo Caranguejo / Chemicritter Carbo Crab ,(#INOV-PT024) / (#INOV-EN024),"0,60"
Criaquímica Hidro Harpyja / Chemicritter Hydron Hawk ,(#INOV-PT023) / (#INOV-EN023),"0,60"
Criaquímica Oxi Ox / Chemicritter Oxy Ox ,(#INOV-PT025) / (#INOV-EN025),"0,60"
rimson Fire ,(#LC5D-EN080),N.D
Crimson Fire ,(#RGBT-EN064),N.D
Crimson Ninja ,(#DL13-EN004),N.D
Crimson Ninja ,(#DR2-EN006),N.D
rimson Ninja ,(#IOC-006),N.D
Crimson Sentry ,(#LON-033),N.D
Crio-Esfinge / Criosphinx ,(#DR3-PT193) / (#DR3-EN193),N.D
Crio-Esfinge / Criosphinx ,(#SD7-PT010) / (#SD7-EN010),N.D
Crio-Esfinge / Criosphinx ,(#TLM-PT013) / (#TLM-EN013),N.D
Cristal Violeta / Violet Crystal ,(#LOB-042) / (#LOB-042),N.D
Cristal Violeta / Violet Crystal ,(#SBLS-PT035) / (#SBLS-EN035),N.D
Cristron Ametrix / Crystron Ametrix ,(#INOV-PT045) / (#INOV-EN045),"1,20"
Cristron Citree / Crystron Citree ,(#INOV-PT016) / (#INOV-EN016),"3,20"
Cristron Estigraçado / Crystron Smiger ,(#INOV-PT018) / (#INOV-EN018),"0,60"
Cristron Estigraçado / Crystron Smiger ,(#MP17-PT138) / (#MP17-EN138),N.D
Cristron Fênix / Crystron Phoenix ,(#INOV-PT046) / (#INOV-EN046),"1,60"
Cristron Quan / Crystron Quan ,(#INOV-PT015) / (#INOV-EN015),"1,60"
Cristron Quandax / Crystron Quandax ,(#BLRR-PT083) / (#BLRR-EN083),N.D
Cristron Quandax / Crystron Quandax ,(#INOV-PT044) / (#INOV-EN044),"9,60"
Cristron Quariongandrax / Crystron Quariongandrax ,(#RATE-PT046) / (#RATE-EN046),N.D
Cristron Rion / Crystron Rion ,(#INOV-PTSE3) / (#INOV-ENSE3),N.D
Cristron Rion / Crystron Rion ,(#MP17-PT187) / (#MP17-EN187),N.D
Cristron Rion / Crystron Rion ,(#RATE-PT020) / (#RATE-EN020),N.D
Cristron Rosênix / Crystron Rosenix ,(#INOV-PT020) / (#INOV-EN020),"1,40"
Cristron Rosênix / Crystron Rosenix ,(#MP17-PT140) / (#MP17-EN140),N.D
Cristron Sulfefnir / Crystron Sulfefnir ,(#RATE-PT021) / (#RATE-EN021),N.D
Cristron Tartasiolita / Crystron Prasiortle ,(#INOV-PT017) / (#INOV-EN017),"1,40"
Cristron Tartasiolita / Crystron Prasiortle ,(#MP17-PT137) / (#MP17-EN137),N.D
Cristron Tistvern / Crystron Thystvern ,(#INOV-PT019) / (#INOV-EN019),"0,80"
Cristron Tistvern / Crystron Thystvern ,(#MP17-PT139) / (#MP17-EN139),N.D
Cronista de Nephthys / Chronicler of Nephthys ,(#HISU-PT003) / (#HISU-EN003),N.D
Cronomalia Cidade Babilônia / Chronomaly City Babylon ,(#PGLD-PT008) / (#PGLD-EN008),N.D
Cronomalia Disco de Nebra / Chronomaly Nebra Disk ,(#WSUP-PT001) / (#WSUP-EN001),N.D
Cronomalia Esfinge Alada / Chronomaly Winged Sphinx ,(#LVAL-PT009) / (#LVAL-EN009),N.D
Cronomalia Esfinge Alada / Chronomaly Winged Sphinx ,(#MP14-PT191) / (#MP14-EN191),N.D
Cronomalia Golem de Lama / Chronomaly Mud Golem ,(#NUMH-PT003) / (#NUMH-EN003),N.D
Cronomalia Golem Máscara Asteca / Chronomaly Aztec Mask Golem ,(#NUMH-PT001) / (#NUMH-EN001),N.D
Cronomalia Guardião Tula / Chronomaly Tula Guardian ,(#PGLD-PT003) / (#PGLD-EN003),N.D
Cronomalia Monólito do Sol / Chronomaly Sol Monolith ,(#NUMH-PT004) / (#NUMH-EN004),N.D
Cronomalia Nó Górdio / Chronomaly Gordian Knot ,(#PGLD-PT010) / (#PGLD-EN010),N.D
Cronomalia Portador Moai / Chronomaly Moai Carrier ,(#LVAL-PT008) / (#LVAL-EN008),N.D
Cronomalia Portador Moai / Chronomaly Moai Carrier ,(#MP14-PT190) / (#MP14-EN190),N.D
Cronomalia Trabuco Cabrera / Chronomaly Cabrera Trebuchet ,(#NUMH-PT002) / (#NUMH-EN002),N.D
Crop Circles ,(#POTD-EN051),N.D
Cross Counter / Cross Counter ,(#DR3-PT169) / (#DR3-EN169),N.D
Cross Counter / Cross Counter ,(#FET-PT049) / (#FET-EN049),N.D
Cross Porter ,(#LODT-EN002),N.D
"Crowley, o Primeiro Profevidenta / Crowley, the First Propheseer ",(#DUPO-PT028) / (#DUPO-EN028),N.D
rusadia Arboria / Crusadia Arboria ,(#CYHO-PT007) / (#CYHO-EN007),N.D
Crusadia Arboria / Crusadia Arboria ,(#MP19-PT078) / (#MP19-EN078),N.D
rusadia Draco / Crusadia Draco ,(#CYHO-PT009) / (#CYHO-EN009),N.D
Crusadia Draco / Crusadia Draco ,(#MP19-PT080) / (#MP19-EN080),N.D
rusadia Equimax / Crusadia Equimax ,(#CYHO-PT044) / (#CYHO-EN044),N.D
Crusadia Equimax / Crusadia Equimax ,(#MP19-PT107) / (#MP19-EN107),N.D
Crusadia Krawler / Crusadia Krawler ,(#MP19-PT209) / (#MP19-EN209),N.D
Crusadia Krawler / Crusadia Krawler ,(#SOFU-PT074) / (#SOFU-EN074),N.D
Crusadia ,Leonis,N.D
rusadia Leonis / Crusadia Leonis ,(#CYHO-PT008) / (#CYHO-EN008),N.D
Crusadia Leonis / Crusadia Leonis ,(#MP19-PT079) / (#MP19-EN079),N.D
rusadia Magius / Crusadia Magius ,(#CYHO-PT042) / (#CYHO-EN042),N.D
Crusadia Magius / Crusadia Magius ,(#MP19-PT105) / (#MP19-EN105),N.D
rusadia Maximus / Crusadia Maximus ,(#CYHO-PT010) / (#CYHO-EN010),N.D
Crusadia Maximus / Crusadia Maximus ,(#MP19-PT081) / (#MP19-EN081),N.D
rusadia Reclusia / Crusadia Reclusia ,(#CYHO-PT006) / (#CYHO-EN006),N.D
Crusadia Reclusia / Crusadia Reclusia ,(#MP19-PT077) / (#MP19-EN077),N.D
rusadia Regulex / Crusadia Regulex ,(#CYHO-PT043) / (#CYHO-EN043),N.D
Crusadia Regulex / Crusadia Regulex ,(#MP19-PT106) / (#MP19-EN106),N.D
Crusadia Spatha / Crusadia Spatha ,(#MP19-PT189) / (#MP19-EN189),N.D
Crusadia Spatha / Crusadia Spatha ,(#SOFU-PT046) / (#SOFU-EN046),N.D
rush Card Virus (Darkness Background) ,(#LCKC-EN046),N.D
rush Card Virus (Flame Background) ,(#LCKC-EN046),N.D
"Cruz Cruzado, o HERÓI Xtra / Xtra HERO Cross Crusader ",(#DANE-PT045) / (#DANE-EN045),N.D
Cruzado Absoluto / Absolute Crusader ,(#GENF-PT036) / (#GENF-EN036),N.D
Cruzado Absoluto / Absolute Crusader ,(#LEDD-PTA13) / (#LEDD-ENA13),N.D
Cruzado de Endymion / Crusader of Endymion ,(#BLLR-PT048) / (#BLLR-EN048),N.D
Cruzado de Endymion / Crusader of Endymion ,(#SOVR-PT030) / (#SOVR-EN030),N.D
Cruzado de Endymion / Crusader of Endymion ,(#SR08-PT006) / (#SR08-EN006),N.D
Cruzado Obscuro / Dark Crusader ,(#BP03-PT035) / (#BP03-EN035),N.D
Cruzado Obscuro / Dark Crusader ,(#PTDN-PT020) / (#PTDN-EN020),N.D
Cruzador de Batalha Cravina / Battlecruiser Dianthus ,(#NUMH-PT043) / (#NUMH-EN043),N.D
Cruzador de Engajamento / Tackle Crusader ,(#BP03-PT113) / (#BP03-EN113),N.D
Cruzador de Engajamento / Tackle Crusader ,(#LVAL-PT043) / (#LVAL-EN043),N.D
Cruzador Deep-Space IX / Deep-Space Cruiser IX ,(#LVAL-PT010) / (#LVAL-EN010),N.D
Cruzador Triâmide / Triamid Cruiser ,(#TDIL-PT063) / (#TDIL-EN063),N.D
Cruzadora Debug / Cross Debug ,(#RIRA-PT002) / (#RIRA-EN002),"0,80"
Cry Havoc! ,(#PTDN-EN078),N.D
Cryomancer of the Ice Barrier ,(#DT01-EN012),N.D
Cryomancer of the Ice Barrier ,(#HA01-EN003),N.D
Crystal Abundance ,(#DP07-EN015),N.D
Crystal Abundance ,(#FOTB-EN035),N.D
rystal Abundance ,(#LCGX-EN166),N.D
Crystal Abundance ,(#RYMP-EN051),N.D
Crystal Beast Amber Mammoth ,(#DP07-EN005),N.D
Crystal Beast Amber Mammoth ,(#FOTB-EN005),N.D
rystal Beast Amber Mammoth ,(#LCGX-EN159),N.D
Crystal Beast Amber Mammoth ,(#RYMP-EN044),N.D
Crystal Beast Amethyst Cat ,(#DP07-EN002),N.D
Crystal Beast Amethyst Cat ,(#FOTB-EN002),N.D
rystal Beast Amethyst Cat ,(#LCGX-EN156),N.D
Crystal Beast Amethyst Cat ,(#RYMP-EN041),N.D
Crystal Beast Cobalt Eagle ,(#DP07-EN006),N.D
Crystal Beast Cobalt Eagle ,(#FOTB-EN006),N.D
rystal Beast Cobalt Eagle ,(#LCGX-EN160),N.D
Crystal Beast Cobalt Eagle ,(#RYMP-EN045),N.D
Crystal Beast Emerald Tortoise ,(#DP07-EN003),N.D
Crystal Beast Emerald Tortoise ,(#FOTB-EN003),N.D
rystal Beast Emerald Tortoise ,(#LCGX-EN157),N.D
Crystal Beast Emerald Tortoise ,(#RYMP-EN042),N.D
Crystal Beast Topaz Tiger ,(#DP07-EN004),N.D
Crystal Beast Topaz Tiger ,(#FOTB-EN004),N.D
rystal Beast Topaz Tiger ,(#LCGX-EN158),N.D
Crystal Beast Topaz Tiger ,(#RYMP-EN043),N.D
Crystal Blessing ,(#DP07-EN014),N.D
Crystal Blessing ,(#FOTB-EN034),N.D
rystal Blessing ,(#LCGX-EN165),N.D
Crystal Blessing ,(#RYMP-EN050),N.D
Crystal Counter ,(#DP07-EN024),N.D
Crystal Pair ,(#DP07-EN025),N.D
rystal Pair ,(#LCGX-EN172),N.D
Crystal Promise ,(#DP07-EN016),N.D
Crystal Promise ,(#FOTB-EN036),N.D
rystal Promise ,(#LCGX-EN167),N.D
Crystal Promise ,(#RYMP-EN052),N.D
Crystal Raigeki ,(#DP07-EN023),N.D
Crystal Raigeki ,(#DT01-EN099),N.D
Crystal Raigeki ,(#FOTB-EN048),N.D
rystal Raigeki ,(#LCGX-EN171),N.D
Crystal Raigeki ,(#RYMP-EN055),N.D
Cubical / Cuben ,(#MP17-PT049) / (#MP17-EN049),N.D
Cubical / Cuben ,(#SHVI-PT090) / (#SHVI-EN090),N.D
Cunning of the Six Samurai ,(#GLAS-EN061),N.D
unning of the Six Samurai ,(#LCGX-EN256),N.D
Cunning of the Six Samurai ,(#RYMP-EN109),N.D
Cunning of the Six Samurai ,(#SDWA-EN027),N.D
Cup of Ace ,(#LODT-EN050),N.D
Cure Mermaid ,(#DB1-EN237),N.D
Cure Mermaid ,(#LON-041),N.D
"Curious, o Soberano Luminoso / Curious, the Lightsworn Dominion ",(#EXFO-PT091) / (#EXFO-EN091),N.D
Curse of Fiend ,(#SRL-032),N.D
Curse of Royal ,(#DB2-EN241),N.D
Curse of Royal ,(#PGD-044),N.D
Curse of Royal ,(#TP5-EN018),N.D
Curse of the Circle ,(#GENF-EN076),N.D
Cursed Bill ,(#STBL-EN059),N.D
Curtain of the Dark Ones ,(#AP03-EN014),N.D
CXyz Djinn Angeneral Mechipado / CXyz Mechquipped Djinn Angeneral ,(#NUMH-PT036) / (#NUMH-EN036),N.D
CXyz Esperança Barian / CXyz Barian Hope ,(#MP15-PT189) / (#MP15-EN189),N.D
Xyz Esperança Barian / CXyz Barian Hope ,(#NECH-PT096) / (#NECH-EN096),N.D
Xyz Esperança Barian / CXyz Barian Hope ,(#NECH-PTS14) / (#NECH-ENS14),N.D
CXyz Fada Negra Menina de Torcida / CXyz Dark Fairy Cheer Girl ,(#LTGY-PT047) / (#LTGY-EN047),N.D
"CXyz Lenda de Arthur, Herói dos Quadrinhos / CXyz Comics Hero Legend Arthur ",(#NUMH-PT042) / (#NUMH-EN042),N.D
CXyz Nave de Batalha Cerejeira / CXyz Battleship Cherry Blossom ,(#NUMH-PT044) / (#NUMH-EN044),N.D
CXyz Palácio Celeste Babilônia / CXyz Skypalace Babylon ,(#NUMH-PT046) / (#NUMH-EN046),N.D
CXyz Senhor Técnico Treinador Definitivo / CXyz Coach Lord Ultimatrainer ,(#NUMH-PT038) / (#NUMH-EN038),N.D
"CXyz Simon, o Grande Líder Moral / CXyz Simon the Great Moral Leader ",(#NUMH-PT040) / (#NUMH-EN040),N.D
Cyber Barrier Dragon ,(#DP04-EN002),N.D
Cyber Barrier Dragon ,(#DR04-EN126),N.D
Cyber Barrier Dragon ,(#SOI-EN006),N.D
Cyber Blader ,(#DR04-EN092),N.D
Cyber Blader ,(#EEN-EN032),N.D
yber Dragon (Black) ,(#SDCR-EN003b),N.D
yber Dragon (White) ,(#SDCR-EN003w),N.D
yber Esper ,(#CDIP-EN005),N.D
Cyber Falcon ,(#PSV-047),N.D
Cyber Kirin ,(#DP04-EN005),N.D
Cyber Kirin ,(#DR04-EN188),N.D
Cyber Kirin ,(#EOJ-EN008),N.D
Cyber Lady Harpia / Cyber Harpie Lady ,(#BATT-PT012) / (#BATT-EN012),N.D
Cyber Lady Harpia / Cyber Harpie Lady ,(#DLG1-PT097) / (#DLG1-EN097),N.D
yber Lady Harpia / Cyber Harpie Lady ,(#LCJW-PT096) / (#LCJW-EN096),N.D
Cyber Lady Harpia / Cyber Harpie Lady ,(#RP01-PT096) / (#RP01-EN096),N.D
Cyber Lady Harpia / Cyber Harpie Lady ,(#SP1-PT001) / (#SP1-EN001),N.D
Cyber Laser Dragon ,(#DP04-EN003),N.D
Cyber Laser Dragon ,(#DR04-EN127),N.D
Cyber Laser Dragon ,(#SOI-EN007),N.D
yber Ogre ,(#CDIP-EN004),N.D
yber Ogre 2 ,(#CDIP-EN036),N.D
Cyber Ouroboros ,(#PTDN-EN011),N.D
yber Shield ,(#LCJW-EN105),N.D
Cyber Shield ,(#STOR-EN090),N.D
Cyber Soldier of Darkworld ,(#TP1-028),N.D
Cyber Tutu ,(#DR04-EN185),N.D
Cyber Tutu ,(#EOJ-EN005),N.D
Cyber-Tech Alligator ,(#5DS2-EN003),N.D
yber-Tech Alligator ,(#LCJW-EN011),N.D
Cyber-Tech Alligator ,(#YSDJ-EN001),N.D
Cyber-Tech Alligator ,(#YSDS-EN001),N.D
yberdark Dragon ,(#CDIP-EN035),N.D
Cyberdark Dragon ,(#DP04-EN014),N.D
Cyberdark Dragon ,(#DT05-EN086),N.D
yberdark Dragon ,(#MC03-JP002),N.D
Cybernetic Zone ,(#PTDN-EN052),N.D
Cyborg Doctor ,(#ANPR-EN032),N.D
Cyclon Laser ,(#DB2-EN028),N.D
Cyclon Laser ,(#LON-095),N.D
Cyclone Blade ,(#DP05-EN018),N.D
yclone Blade ,(#LCGX-EN143),N.D
Cyclone Blade ,(#POTD-EN043),N.D
Cyclone Boomerang ,(#DP03-EN015),N.D
Cyclone Boomerang ,(#DR04-EN162),N.D
yclone Boomerang ,(#LCGX-EN086),N.D
Cyclone Boomerang ,(#SOI-EN042),N.D
ycroide / Cycroid ,(#CRV-PT001) / (#CRV-EN001),N.D
Cycroide / Cycroid ,(#DR04-PT001) / (#DR04-EN001),N.D
Cycroide / Cycroid ,(#YSDS-PT006) / (#YSDS-EN006),N.D
Cynet Codec ,(#LOD2-EN003),N.D
 - Chain ,(#DP05-EN028),N.D
D - Chain ,(#LCGX-EN152),N.D
 - Chain ,(#POTD-EN050),N.D
 - Counter ,(#DP05-EN029),N.D
D - Counter ,(#LCGX-EN153),N.D
D - Formation ,(#LCGX-EN147),N.D
 - Formation ,(#LODT-EN048),N.D
D - Fortune ,(#LCGX-EN154),N.D
 - Fortune ,(#LODT-EN066),N.D
 - Shield ,(#DP05-EN026),N.D
 - Shield ,(#DR04-EN234),N.D
D - Shield ,(#EOJ-EN054),N.D
D - Shield ,(#LCGX-EN150),N.D
 - Spirit ,(#DP05-EN017),N.D
D - Spirit ,(#LCGX-EN142),N.D
 - Spirit ,(#POTD-EN041),N.D
 - Tática / D - Tactics ,(#DANE-PT069) / (#DANE-EN069),N.D
 - Tempo / D - Time ,(#DP05-PT025) / (#DP05-EN025),N.D
 - Tempo / D - Time ,(#DR04-PT233) / (#DR04-EN233),N.D
D - Tempo / D - Time ,(#EOJ-PT053) / (#EOJ-EN053),N.D
D - Tempo / D - Time ,(#LCGX-PT149) / (#LCGX-EN149),N.D
 - Tempo / D - Time ,(#LEHD-PTA28) / (#LEHD-ENA28),N.D
 - Tempo / D - Time ,(#LEHD-PTA28) / (#LEHD-ENA28),N.D
 ao Cubo / D Cubed ,(#DESO-PT007) / (#DESO-EN007),N.D
 ao Cubo / D Cubed ,(#LEHD-PTA14) / (#LEHD-ENA14),N.D
 ao Cubo / D Cubed ,(#LEHD-PTA14) / (#LEHD-ENA14),N.D
Dádiva do Senhormek Imperador / Boon of the Meklord Emperor ,(#EXVC-PT050) / (#EXVC-EN050),N.D
ádiva do Senhormek Imperador / Boon of the Meklord Emperor ,(#LC5D-PT170) / (#LC5D-EN170),N.D
Dádiva Salamagrande / Salamangreat Gift ,(#MP19-PT204) / (#MP19-EN204),N.D
ádiva Salamagrande / Salamangreat Gift ,(#SDSB-PT034) / (#SDSB-EN034),N.D
Dádiva Salamagrande / Salamangreat Gift ,(#SOFU-PT067) / (#SOFU-EN067),N.D
D-Boyz ,(#PHSW-EN084),N.D
Fusão / D-Fusion ,(#DESO-PT008) / (#DESO-EN008),N.D
Fusão / D-Fusion ,(#LEHD-PTA30) / (#LEHD-ENA30),N.D
Fusão / D-Fusion ,(#LEHD-PTA30) / (#LEHD-ENA30),N.D
D. D. Lady Guerreira / D.D. Warrior Lady ,(#BP02-PT021) / (#BP02-EN021),N.D
. D. Lady Guerreira / D.D. Warrior Lady ,(#DCR-027) / (#DCR-027),N.D
. D. Lady Guerreira / D.D. Warrior Lady ,(#DCR-027) / (#DCR-027),N.D
. D. Lady Guerreira / D.D. Warrior Lady ,(#DR1-PT189) / (#DR1-EN189),N.D
. D. Lady Guerreira / D.D. Warrior Lady ,(#DUSA-PT051) / (#DUSA-EN051),N.D
. D. Lady Guerreira / D.D. Warrior Lady ,(#GLD1-PT015) / (#GLD1-EN015),N.D
D. D. Lady Guerreira / D.D. Warrior Lady ,(#HL06-PT003) / (#HL06-EN003),N.D
D. D. Lady Guerreira / D.D. Warrior Lady ,(#LCYW-PT215) / (#LCYW-EN215),N.D
. D. Lady Guerreira / D.D. Warrior Lady ,(#SD5-PT011) / (#SD5-EN011),N.D
. D. Lady Guerreira / D.D. Warrior Lady ,(#SDDE-PT010) / (#SDDE-EN010),N.D
. D. Lady Guerreira / D.D. Warrior Lady ,(#SDWS-PT009) / (#SDWS-EN009),N.D
D. D. Lady Guerreira / D.D. Warrior Lady ,(#YS14-PTA04) / (#YS14-ENA04),N.D
. Tribo / D. Tribe ,(#DR1-PT050) / (#DR1-EN050),N.D
. Tribo / D. Tribe ,(#PGD-102) / (#PGD-102),N.D
D. Tribo / D. Tribe ,(#SKE-050) / (#SKE-050),N.D
.3.S. Frog ,(#DR04-EN156),N.D
D.3.S. Frog ,(#SOI-EN036),N.D
D.D. Andorinha Estelar Esper / D.D. Esper Star Sparrow ,(#BPW2-PT056) / (#BPW2-EN056),N.D
.D. Andorinha Estelar Esper / D.D. Esper Star Sparrow ,(#DT07-PT051) / (#DT07-EN051),N.D
D.D. Andorinha Estelar Esper / D.D. Esper Star Sparrow ,(#HA07-PT031) / (#HA07-EN031),N.D
D.D. Andorinha Estelar Esper / D.D. Esper Star Sparrow ,(#WGRT-PT056) / (#WGRT-EN056),N.D
.D. Borderline ,(#DR2-EN040),N.D
D.D. Borderline ,(#IOC-040),N.D
D.D. Corvo / D.D. Crow ,(#CP05-PT016) / (#CP05-EN016),N.D
.D. Corvo / D.D. Crow ,(#DT05-PT003) / (#DT05-EN003),N.D
